WKT,name,description
"POLYGON ((106.8175575 -6.3104233, 106.817815 -6.3148167, 106.8165276 -6.3151153, 106.8163559 -6.3161817, 106.818845 -6.3166082, 106.8191454 -6.3172054, 106.8236515 -6.3172907, 106.8237374 -6.3177173, 106.8248102 -6.3177599, 106.8257973 -6.3112764, 106.8265269 -6.3113617, 106.8270848 -6.3085038, 106.8245098 -6.3084184, 106.8244669 -6.3063283, 106.8206474 -6.3064989, 106.8204758 -6.3058165, 106.8196175 -6.3058165, 106.8163559 -6.3049633, 106.816313 -6.3059444, 106.8169567 -6.3070961, 106.8166134 -6.3080345, 106.8160984 -6.3080345, 106.8157551 -6.3098261, 106.8161843 -6.3105939, 106.8175575 -6.3104233))",Kebun Binatang Ragunan,
