WKT,name,description
"GEOMETRYCOLLECTION (POLYGON ((106.9050158 -6.3848816, 106.9047465 -6.3858105, 106.9047532 -6.3859079, 106.9050158 -6.3848816)), POLYGON ((106.9047532 -6.3828371, 106.9046339 -6.382681, 106.9047501 -6.3831231, 106.9047532 -6.3828371)), POLYGON ((106.9046339 -6.382681, 106.9044957 -6.3821548, 106.9045217 -6.3825341, 106.9046339 -6.382681)), POLYGON ((106.9047103 -6.3850378, 106.9046971 -6.3850904, 106.9047008 -6.3851439, 106.9047103 -6.3850378)), POLYGON ((106.9045938 -6.3863373, 106.904513 -6.3866161, 106.9045386 -6.3869528, 106.9045938 -6.3863373)), POLYGON ((106.9045386 -6.3869528, 106.9044957 -6.3866756, 106.904391 -6.3863119, 106.9045386 -6.3869528)), POLYGON ((106.9047501 -6.3831231, 106.9047486 -6.3832594, 106.9047317 -6.384799, 106.9048871 -6.3836448, 106.9047501 -6.3831231)), POLYGON ((106.9047103 -6.3850378, 106.9049376 -6.3841305, 106.9049892 -6.3839248, 106.9049353 -6.3841078, 106.9047317 -6.384799, 106.9047103 -6.3850378)), POLYGON ((106.9047465 -6.3858105, 106.9047069 -6.3852325, 106.9047008 -6.3851439, 106.9046912 -6.3852503, 106.9045938 -6.3863373, 106.9047465 -6.3858105)))",Kota Administrasi Depok,
