WKT,name,description
"POLYGON ((106.9702508 -6.1028687, 106.9694615 -6.0921563, 106.9629383 -6.0924977, 106.9567585 -6.0931805, 106.9526386 -6.0955701, 106.9430256 -6.0979598, 106.9389057 -6.0952288, 106.9292927 -6.0962529, 106.9258595 -6.1000081, 106.9193363 -6.0983012, 106.9090367 -6.0969357, 106.90938 -6.1030805, 106.9052601 -6.1088839, 106.9062901 -6.0959115, 106.8939305 -6.0935218, 106.8915272 -6.1047874, 106.8901539 -6.094546, 106.886034 -6.107177, 106.8877506 -6.0935218, 106.8846607 -6.0938632, 106.8843174 -6.1082011, 106.8812275 -6.1088839, 106.8826008 -6.0959115, 106.8760777 -6.0959115, 106.875391 -6.1013736, 106.8729878 -6.1051287, 106.8644047 -6.1082011, 106.8620014 -6.1157113, 106.8613148 -6.1092252, 106.8561649 -6.1092252, 106.855135 -6.116394, 106.8417454 -6.119125, 106.8324757 -6.1198077, 106.8283558 -6.116394, 106.8183994 -6.1129803, 106.8166828 -6.1177595, 106.8101597 -6.1177595, 106.8087864 -6.1136631, 106.8060398 -6.1030805, 106.8032932 -6.0952288, 106.79883 -6.0955701, 106.8005467 -6.1058115, 106.7984867 -6.1088839, 106.7964268 -6.1054701, 106.7967701 -6.0989839, 106.7967701 -6.0918149, 106.7899037 -6.0918149, 106.789217 -6.1006908, 106.7861271 -6.1068356, 106.7799473 -6.1061529, 106.7758274 -6.1020564, 106.7727375 -6.1047874, 106.7696476 -6.1013736, 106.766901 -6.0993253, 106.7634678 -6.101715, 106.7559147 -6.1027391, 106.7493916 -6.0993253, 106.7414951 -6.1006908, 106.7332554 -6.097277, 106.7246723 -6.0890838, 106.7191792 -6.0924977, 106.7064762 -6.0955701, 106.6893101 -6.0952288, 106.6872502 -6.1068356, 106.6937733 -6.1082011, 106.6961765 -6.1122976, 106.6889668 -6.1157113, 106.6899917 -6.1218534, 106.6899917 -6.1396041, 106.6872452 -6.1505273, 106.689305 -6.1710075, 106.6941116 -6.176469, 106.7099042 -6.1819303, 106.7229507 -6.1955831, 106.7181442 -6.2160615, 106.7181442 -6.2240822, 106.7229507 -6.224253, 106.7369411 -6.2244237, 106.7430351 -6.227666, 106.7449234 -6.2420003, 106.7490432 -6.2495086, 106.7559097 -6.2529214, 106.7504165 -6.2720327, 106.7593428 -6.278858, 106.7641495 -6.2911434, 106.7720458 -6.3024046, 106.7778824 -6.3157132, 106.8087815 -6.3152013, 106.8077543 -6.3178338, 106.8081003 -6.3189308, 106.8072473 -6.320613, 106.8062281 -6.3229536, 106.8057346 -6.3243932, 106.8050587 -6.3243878, 106.8045545 -6.3252355, 106.803546 -6.3277841, 106.8026769 -6.3308205, 106.8014646 -6.3316389, 106.8018723 -6.3329772, 106.8015718 -6.3333504, 106.8007994 -6.3334997, 106.7996835 -6.3333718, 106.7992007 -6.333793, 106.7989754 -6.334982, 106.7987823 -6.3375305, 106.798675 -6.3384156, 106.7995977 -6.340239, 106.7993401 -6.3431821, 106.7989391 -6.3436859, 106.7981948 -6.3443604, 106.7975645 -6.3449415, 106.7968189 -6.3461891, 106.7961591 -6.346541, 106.7954992 -6.3460398, 106.7937183 -6.3471914, 106.7925461 -6.3482523, 106.792876 -6.3493986, 106.7938792 -6.3509234, 106.7933105 -6.3516698, 106.7927687 -6.3523842, 106.793171 -6.353184, 106.793804 -6.3545275, 106.7930959 -6.3550606, 106.7930744 -6.3563615, 106.7926238 -6.3580463, 106.7923556 -6.3587607, 106.7927311 -6.3598163, 106.7934285 -6.3603068, 106.7936109 -6.3614797, 106.7930744 -6.3634843, 106.7939542 -6.3643587, 106.7944906 -6.3643801, 106.7950271 -6.3650838, 106.795821 -6.3650199, 106.7980741 -6.3649346, 106.7998122 -6.3655317, 106.8027949 -6.3634419, 106.8074083 -6.3638257, 106.8103265 -6.3641242, 106.8107127 -6.3627381, 106.8117641 -6.3622582, 106.8127297 -6.361096, 106.8134163 -6.3598804, 106.8143604 -6.3590914, 106.8152187 -6.3564469, 106.8208406 -6.3566816, 106.8217526 -6.355738, 106.8237803 -6.3563298, 106.8271492 -6.3563191, 106.8355606 -6.3539305, 106.8357323 -6.3520965, 106.8393372 -6.3516273, 106.8376206 -6.3469782, 106.8393372 -6.3461998, 106.8396806 -6.3440565, 106.8380498 -6.3433688, 106.8365907 -6.3450695, 106.8357324 -6.3438646, 106.8382644 -6.3416467, 106.8401419 -6.3424571, 106.8420194 -6.3422439, 106.8456029 -6.3418173, 106.8471049 -6.3381492, 106.8493793 -6.3361018, 106.8513534 -6.3370829, 106.8508384 -6.3388316, 106.8501518 -6.3404524, 106.8518684 -6.3427557, 106.8536279 -6.3428196, 106.8545292 -6.3439073, 106.8544863 -6.3464451, 106.8555806 -6.346861, 106.8567286 -6.3472395, 106.85616 -6.3484711, 106.8559883 -6.3520539, 106.8601939 -6.3535041, 106.8620822 -6.3569163, 106.8708585 -6.3527577, 106.8717811 -6.3538133, 106.8724892 -6.3550395, 106.8729935 -6.3551248, 106.8732456 -6.3556579, 106.8736694 -6.3559352, 106.8740798 -6.356343, 106.8737177 -6.3565803, 106.8732268 -6.3570308, 106.8728647 -6.3576519, 106.8719313 -6.3580037, 106.87228 -6.3587875, 106.8715129 -6.3598697, 106.8726823 -6.3612452, 106.8737123 -6.3610213, 106.8744419 -6.3614851, 106.8757293 -6.3616078, 106.8766091 -6.361853, 106.8772368 -6.3615305, 106.8776069 -6.360952, 106.8778269 -6.3610986, 106.8788622 -6.3611173, 106.8789132 -6.3617264, 106.8783633 -6.361909, 106.8779637 -6.3627313, 106.8779932 -6.3633831, 106.8784196 -6.3639815, 106.8788461 -6.3639828, 106.8798305 -6.3646026, 106.8801711 -6.3641987, 106.8805279 -6.3645253, 106.8807559 -6.3650224, 106.8806191 -6.3659887, 106.8810402 -6.3665712, 106.8821372 -6.3662686, 106.8820467 -6.36534, 106.8822995 -6.3649658, 106.8827025 -6.3650607, 106.8830756 -6.3647457, 106.8836419 -6.3650704, 106.8832624 -6.3659321, 106.8834465 -6.3662541, 106.8836734 -6.3665335, 106.8837412 -6.367732, 106.8829969 -6.3685084, 106.8828178 -6.3693658, 106.8827069 -6.3697518, 106.8834113 -6.3701591, 106.8841784 -6.3696847, 106.8853774 -6.3697461, 106.8864905 -6.3696368, 106.8876223 -6.3697274, 106.8880166 -6.3684079, 106.8888575 -6.3683026, 106.8891834 -6.3676002, 106.8898432 -6.3689277, 106.892048 -6.3695728, 106.8945532 -6.3707724, 106.8953417 -6.3707777, 106.8965434 -6.37001, 106.8976162 -6.3688585, 106.8987749 -6.369285, 106.9004486 -6.3697328, 106.9016932 -6.3692423, 106.902412 -6.3675896, 106.9027017 -6.3657662, 106.9043646 -6.3633458, 106.9051532 -6.361965, 106.9058264 -6.3611679, 106.9067571 -6.3608827, 106.9086991 -6.3621516, 106.9102977 -6.363591, 106.9141816 -6.3657876, 106.9151955 -6.3619809, 106.9150627 -6.3605174, 106.9154449 -6.3587127, 106.9152263 -6.356908, 106.9172393 -6.3561269, 106.9160216 -6.354794, 106.9172152 -6.3533599, 106.9165675 -6.3517044, 106.9176363 -6.3502196, 106.9173252 -6.3438858, 106.9191866 -6.3435339, 106.919259 -6.341396, 106.9182652 -6.3393887, 106.9194849 -6.3383424, 106.9194081 -6.337222, 106.9198463 -6.3361017, 106.9234512 -6.3047934, 106.918988 -6.2989922, 106.9124649 -6.2979684, 106.9090316 -6.2815879, 106.9097183 -6.2706676, 106.9042251 -6.2669137, 106.9062851 -6.2606001, 106.9090317 -6.2583818, 106.9138382 -6.2583818, 106.9193313 -6.2495086, 106.9248245 -6.2556516, 106.9440506 -6.2529214, 106.9440506 -6.23927, 106.9478271 -6.2266421, 106.9619034 -6.2126488, 106.9660232 -6.2061639, 106.9670532 -6.1949005, 106.9702508 -6.1977631, 106.9709375 -6.1649957, 106.9723108 -6.1506594, 106.9709374 -6.1400775, 106.9702508 -6.1028687))",Kota DKI Jakarta,
